[kbplacer_plugin_action.py:65]: Plugin version: 0.13
[kbplacer_plugin_action.py:66]: Python version: '3.9.13 (v3.9.13:6de2ca5339, May 17 2022, 11:37:23) \n[Clang 13.0.0 (clang-1300.0.29.30)]'
[kbplacer_plugin_action.py:67]: KiCad version: 9.0.1 with 4.2.2a1 osx-cocoa (phoenix) wxWidgets 3.2.6
[kbplacer_dialog.py:586]: Language: en
[kbplacer_plugin_action.py:75]: GUI state: {"layout_path": "/Users/asr/Desktop/Keyboard/my-template/keyboard_layout_editor_files/keyboard-layout.json", "key_distance": [19.05, 19.05], "key_info": {"annotation_format": "SW{}", "position_option": "Default", "position": {"x": 0.0, "y": 0.0, "orientation": 0.0, "side": "Front"}, "template_path": ""}, "enable_diode_placement": true, "route_switches_with_diodes": true, "optimize_diodes_orientation": false, "diode_info": {"annotation_format": "D{}", "position_option": "Default", "position": {"x": 5.08, "y": 3.03, "orientation": 90.0, "side": "Back"}, "template_path": ""}, "additional_elements": [{"annotation_format": "ST{}", "position_option": "Custom", "position": {"x": 0.0, "y": 0.0, "orientation": 0.0, "side": "Front"}, "template_path": ""}], "route_rows_and_columns": true, "template_path": "", "generate_outline": false, "outline_delta": 0.0}
[key_placer.py:362]: Set key 1U distance: 19050000/19050000
[key_placer.py:124]: Switches by nets: defaultdict(<class 'list'>, {frozenset({'/keyboard_matrix/row_5', '/keyboard_matrix/col_16'}): ['SW87'], frozenset({'/keyboard_matrix/row_5', '/keyboard_matrix/col_15'}): ['SW86'], frozenset({'/keyboard_matrix/row_5', '/keyboard_matrix/col_14'}): ['SW85'], frozenset({'/keyboard_matrix/row_5', '/keyboard_matrix/col_13'}): ['SW84'], frozenset({'/keyboard_matrix/row_5', '/keyboard_matrix/col_11'}): ['SW83'], frozenset({'/keyboard_matrix/row_5', '/keyboard_matrix/col_9'}): ['SW82'], frozenset({'/keyboard_matrix/col_8', '/keyboard_matrix/row_5'}): ['SW81'], frozenset({'/keyboard_matrix/col_5', '/keyboard_matrix/row_5'}): ['SW80'], frozenset({'/keyboard_matrix/row_5', '/keyboard_matrix/col_2'}): ['SW79'], frozenset({'/keyboard_matrix/row_5', '/keyboard_matrix/col_1'}): ['SW78'], frozenset({'/keyboard_matrix/row_5', '/keyboard_matrix/col_0'}): ['SW77'], frozenset({'/keyboard_matrix/col_15', '/keyboard_matrix/row_4'}): ['SW76'], frozenset({'/keyboard_matrix/col_13', '/keyboard_matrix/row_4'}): ['SW75'], frozenset({'/keyboard_matrix/col_10', '/keyboard_matrix/row_4'}): ['SW74'], frozenset({'/keyboard_matrix/col_9', '/keyboard_matrix/row_4'}): ['SW73'], frozenset({'/keyboard_matrix/col_8', '/keyboard_matrix/row_4'}): ['SW72'], frozenset({'/keyboard_matrix/col_7', '/keyboard_matrix/row_4'}): ['SW71'], frozenset({'/keyboard_matrix/col_6', '/keyboard_matrix/row_4'}): ['SW70'], frozenset({'/keyboard_matrix/col_5', '/keyboard_matrix/row_4'}): ['SW69'], frozenset({'/keyboard_matrix/col_4', '/keyboard_matrix/row_4'}): ['SW68'], frozenset({'/keyboard_matrix/col_3', '/keyboard_matrix/row_4'}): ['SW67'], frozenset({'/keyboard_matrix/col_2', '/keyboard_matrix/row_4'}): ['SW66'], frozenset({'/keyboard_matrix/col_1', '/keyboard_matrix/row_4'}): ['SW65'], frozenset({'/keyboard_matrix/col_0', '/keyboard_matrix/row_4'}): ['SW64'], frozenset({'/keyboard_matrix/col_13', '/keyboard_matrix/row_3'}): ['SW63'], frozenset({'/keyboard_matrix/row_3', '/keyboard_matrix/col_11'}): ['SW62'], frozenset({'/keyboard_matrix/col_10', '/keyboard_matrix/row_3'}): ['SW61'], frozenset({'/keyboard_matrix/col_9', '/keyboard_matrix/row_3'}): ['SW60'], frozenset({'/keyboard_matrix/col_8', '/keyboard_matrix/row_3'}): ['SW59'], frozenset({'/keyboard_matrix/row_3', '/keyboard_matrix/col_7'}): ['SW58'], frozenset({'/keyboard_matrix/col_6', '/keyboard_matrix/row_3'}): ['SW57'], frozenset({'/keyboard_matrix/col_5', '/keyboard_matrix/row_3'}): ['SW56'], frozenset({'/keyboard_matrix/col_4', '/keyboard_matrix/row_3'}): ['SW55'], frozenset({'/keyboard_matrix/row_3', '/keyboard_matrix/col_3'}): ['SW54'], frozenset({'/keyboard_matrix/row_3', '/keyboard_matrix/col_2'}): ['SW53'], frozenset({'/keyboard_matrix/row_3', '/keyboard_matrix/col_1'}): ['SW52'], frozenset({'/keyboard_matrix/row_3', '/keyboard_matrix/col_0'}): ['SW51'], frozenset({'/keyboard_matrix/row_2', '/keyboard_matrix/col_16'}): ['SW50'], frozenset({'/keyboard_matrix/row_2', '/keyboard_matrix/col_15'}): ['SW49'], frozenset({'/keyboard_matrix/row_2', '/keyboard_matrix/col_14'}): ['SW48'], frozenset({'/keyboard_matrix/row_2', '/keyboard_matrix/col_13'}): ['SW47'], frozenset({'/keyboard_matrix/row_2', '/keyboard_matrix/col_12'}): ['SW46'], frozenset({'/keyboard_matrix/row_2', '/keyboard_matrix/col_11'}): ['SW45'], frozenset({'/keyboard_matrix/col_10', '/keyboard_matrix/row_2'}): ['SW44'], frozenset({'/keyboard_matrix/row_2', '/keyboard_matrix/col_9'}): ['SW43'], frozenset({'/keyboard_matrix/col_8', '/keyboard_matrix/row_2'}): ['SW42'], frozenset({'/keyboard_matrix/row_2', '/keyboard_matrix/col_7'}): ['SW41'], frozenset({'/keyboard_matrix/col_6', '/keyboard_matrix/row_2'}): ['SW40'], frozenset({'/keyboard_matrix/col_5', '/keyboard_matrix/row_2'}): ['SW39'], frozenset({'/keyboard_matrix/col_4', '/keyboard_matrix/row_2'}): ['SW38'], frozenset({'/keyboard_matrix/row_2', '/keyboard_matrix/col_3'}): ['SW37'], frozenset({'/keyboard_matrix/row_2', '/keyboard_matrix/col_2'}): ['SW36'], frozenset({'/keyboard_matrix/row_2', '/keyboard_matrix/col_1'}): ['SW35'], frozenset({'/keyboard_matrix/row_2', '/keyboard_matrix/col_0'}): ['SW34'], frozenset({'/keyboard_matrix/row_1', '/keyboard_matrix/col_16'}): ['SW33'], frozenset({'/keyboard_matrix/row_1', '/keyboard_matrix/col_15'}): ['SW32'], frozenset({'/keyboard_matrix/row_1', '/keyboard_matrix/col_14'}): ['SW31'], frozenset({'/keyboard_matrix/row_1', '/keyboard_matrix/col_13'}): ['SW30'], frozenset({'/keyboard_matrix/row_1', '/keyboard_matrix/col_12'}): ['SW29'], frozenset({'/keyboard_matrix/row_1', '/keyboard_matrix/col_11'}): ['SW28'], frozenset({'/keyboard_matrix/col_10', '/keyboard_matrix/row_1'}): ['SW27'], frozenset({'/keyboard_matrix/row_1', '/keyboard_matrix/col_9'}): ['SW26'], frozenset({'/keyboard_matrix/col_8', '/keyboard_matrix/row_1'}): ['SW25'], frozenset({'/keyboard_matrix/row_1', '/keyboard_matrix/col_7'}): ['SW24'], frozenset({'/keyboard_matrix/col_6', '/keyboard_matrix/row_1'}): ['SW23'], frozenset({'/keyboard_matrix/col_5', '/keyboard_matrix/row_1'}): ['SW22'], frozenset({'/keyboard_matrix/col_4', '/keyboard_matrix/row_1'}): ['SW21'], frozenset({'/keyboard_matrix/row_1', '/keyboard_matrix/col_3'}): ['SW20'], frozenset({'/keyboard_matrix/row_1', '/keyboard_matrix/col_2'}): ['SW19'], frozenset({'/keyboard_matrix/row_1', '/keyboard_matrix/col_1'}): ['SW18'], frozenset({'/keyboard_matrix/row_1', '/keyboard_matrix/col_0'}): ['SW17'], frozenset({'/keyboard_matrix/col_16', '/keyboard_matrix/row_0'}): ['SW16'], frozenset({'/keyboard_matrix/col_15', '/keyboard_matrix/row_0'}): ['SW15'], frozenset({'/keyboard_matrix/col_14', '/keyboard_matrix/row_0'}): ['SW14'], frozenset({'/keyboard_matrix/col_12', '/keyboard_matrix/row_0'}): ['SW13'], frozenset({'/keyboard_matrix/col_11', '/keyboard_matrix/row_0'}): ['SW12'], frozenset({'/keyboard_matrix/col_10', '/keyboard_matrix/row_0'}): ['SW11'], frozenset({'/keyboard_matrix/col_9', '/keyboard_matrix/row_0'}): ['SW10'], frozenset({'/keyboard_matrix/col_8', '/keyboard_matrix/row_0'}): ['SW9'], frozenset({'/keyboard_matrix/col_7', '/keyboard_matrix/row_0'}): ['SW8'], frozenset({'/keyboard_matrix/col_6', '/keyboard_matrix/row_0'}): ['SW7'], frozenset({'/keyboard_matrix/col_5', '/keyboard_matrix/row_0'}): ['SW6'], frozenset({'/keyboard_matrix/col_4', '/keyboard_matrix/row_0'}): ['SW5'], frozenset({'/keyboard_matrix/col_3', '/keyboard_matrix/row_0'}): ['SW4'], frozenset({'/keyboard_matrix/col_2', '/keyboard_matrix/row_0'}): ['SW3'], frozenset({'/keyboard_matrix/col_1', '/keyboard_matrix/row_0'}): ['SW2'], frozenset({'/keyboard_matrix/col_0', '/keyboard_matrix/row_0'}): ['SW1']})
[key_placer.py:128]: Diodes by switch: {'SW87': ['D87'], 'SW86': ['D86'], 'SW85': ['D85'], 'SW84': ['D84'], 'SW83': ['D83'], 'SW82': ['D82'], 'SW81': ['D81'], 'SW80': ['D80'], 'SW79': ['D79'], 'SW78': ['D78'], 'SW77': ['D77'], 'SW76': ['D76'], 'SW75': ['D75'], 'SW74': ['D74'], 'SW73': ['D73'], 'SW72': ['D72'], 'SW71': ['D71'], 'SW70': ['D70'], 'SW69': ['D69'], 'SW68': ['D68'], 'SW67': ['D67'], 'SW66': ['D66'], 'SW65': ['D65'], 'SW64': ['D64'], 'SW63': ['D63'], 'SW62': ['D62'], 'SW61': ['D61'], 'SW60': ['D60'], 'SW59': ['D59'], 'SW58': ['D58'], 'SW57': ['D57'], 'SW56': ['D56'], 'SW55': ['D55'], 'SW54': ['D54'], 'SW53': ['D53'], 'SW52': ['D52'], 'SW51': ['D51'], 'SW50': ['D50'], 'SW49': ['D49'], 'SW48': ['D48'], 'SW47': ['D47'], 'SW46': ['D46'], 'SW45': ['D45'], 'SW44': ['D44'], 'SW43': ['D43'], 'SW42': ['D42'], 'SW41': ['D41'], 'SW40': ['D40'], 'SW39': ['D39'], 'SW38': ['D38'], 'SW37': ['D37'], 'SW36': ['D36'], 'SW35': ['D35'], 'SW34': ['D34'], 'SW33': ['D33'], 'SW32': ['D32'], 'SW31': ['D31'], 'SW30': ['D30'], 'SW29': ['D29'], 'SW28': ['D28'], 'SW27': ['D27'], 'SW26': ['D26'], 'SW25': ['D25'], 'SW24': ['D24'], 'SW23': ['D23'], 'SW22': ['D22'], 'SW21': ['D21'], 'SW20': ['D20'], 'SW19': ['D19'], 'SW18': ['D18'], 'SW17': ['D17'], 'SW16': ['D16'], 'SW15': ['D15'], 'SW14': ['D14'], 'SW13': ['D13'], 'SW12': ['D12'], 'SW11': ['D11'], 'SW10': ['D10'], 'SW9': ['D9'], 'SW8': ['D8'], 'SW7': ['D7'], 'SW6': ['D6'], 'SW5': ['D5'], 'SW4': ['D4'], 'SW3': ['D3'], 'SW2': ['D2'], 'SW1': ['D1']}
[kle_serial.py:897]: User layout: [['Esc', {'x': 1}, 'F1', 'F2', 'F3', 'F4', {'x': 0.5}, 'F5', 'F6', 'F7', 'F8', {'x': 0.5}, 'F9', 'F10', 'F11', 'F12', {'x': 0.25}, 'PrtSc', 'Scroll Lock', 'Pause\nBreak'], [{'y': 0.5}, '~\n`', '!\n1', '@\n2', '#\n3', '$\n4', '%\n5', '^\n6', '&\n7', '*\n8', '(\n9', ')\n0', '_\n-', '+\n=', {'w': 2}, 'Backspace', {'x': 0.25}, 'Insert', 'Home', 'PgUp'], [{'w': 1.5}, 'Tab', 'Q', 'W', 'E', 'R', 'T', 'Y', 'U', 'I', 'O', 'P', '{\n[', '}\n]', {'w': 1.5}, '|\n\\', {'x': 0.25}, 'Delete', 'End', 'PgDn'], [{'w': 1.75}, 'Caps Lock', 'A', 'S', 'D', 'F', 'G', 'H', 'J', 'K', 'L', ':\n;', '"\n\'', {'w': 2.25}, 'Enter'], [{'w': 2.25}, 'Shift', 'Z', 'X', 'C', 'V', 'B', 'N', 'M', '<\n,', '>\n.', '?\n/', {'w': 2.75}, 'Shift', {'x': 1.25}, '↑'], [{'w': 1.25}, 'Ctrl', {'w': 1.25}, 'Win', {'w': 1.25}, 'Alt', {'a': 7, 'w': 6.25}, '', {'a': 4, 'w': 1.25}, 'Alt', {'w': 1.25}, 'Win', {'w': 1.25}, 'Menu', {'w': 1.25}, 'Ctrl', {'x': 0.25}, '←', '↓', '→']]
[key_placer.py:662]: Layout offset: (28575000, 28575000)
[board_modifier.py:455]: Adding track segment (B.Cu): [(371792500, 140335000), (371792500, 144255000)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[key_placer.py:424]: Routing SW86 with D86
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at B.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 150000
[board_modifier.py:611]: Routing pad 'SW86:2' at (350202500, 137795000) with pad 'D86:2' at (352742500, 144255000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (B.Cu): [(350202500, 137795000), (350202500, 141715000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (B.Cu): [(350202500, 141715000), (352742500, 144255000)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[board_modifier.py:455]: Adding track segment (B.Cu): [(350202500, 137795000), (352742500, 140335000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (B.Cu): [(352742500, 140335000), (352742500, 144255000)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[key_placer.py:424]: Routing SW85 with D85
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at B.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 150000
[board_modifier.py:611]: Routing pad 'SW85:2' at (331152500, 137795000) with pad 'D85:2' at (333692500, 144255000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (B.Cu): [(331152500, 137795000), (331152500, 141715000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (B.Cu): [(331152500, 141715000), (333692500, 144255000)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[board_modifier.py:455]: Adding track segment (B.Cu): [(331152500, 137795000), (333692500, 140335000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (B.Cu): [(333692500, 140335000), (333692500, 144255000)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[key_placer.py:424]: Routing SW84 with D84
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at B.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 150000
[board_modifier.py:611]: Routing pad 'SW84:2' at (304958750, 137795000) with pad 'D84:2' at (307498750, 144255000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (B.Cu): [(304958750, 137795000), (304958750, 141715000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (B.Cu): [(304958750, 141715000), (307498750, 144255000)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[board_modifier.py:455]: Adding track segment (B.Cu): [(304958750, 137795000), (307498750, 140335000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (B.Cu): [(307498750, 140335000), (307498750, 144255000)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[key_placer.py:424]: Routing SW83 with D83
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at B.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 150000
[board_modifier.py:611]: Routing pad 'SW83:2' at (281146250, 137795000) with pad 'D83:2' at (283686250, 144255000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (B.Cu): [(281146250, 137795000), (281146250, 141715000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (B.Cu): [(281146250, 141715000), (283686250, 144255000)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[board_modifier.py:455]: Adding track segment (B.Cu): [(281146250, 137795000), (283686250, 140335000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (B.Cu): [(283686250, 140335000), (283686250, 144255000)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[key_placer.py:424]: Routing SW82 with D82
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at B.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 150000
[board_modifier.py:611]: Routing pad 'SW82:2' at (257333750, 137795000) with pad 'D82:2' at (259873750, 144255000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (B.Cu): [(257333750, 137795000), (257333750, 141715000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (B.Cu): [(257333750, 141715000), (259873750, 144255000)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[board_modifier.py:455]: Adding track segment (B.Cu): [(257333750, 137795000), (259873750, 140335000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (B.Cu): [(259873750, 140335000), (259873750, 144255000)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[key_placer.py:424]: Routing SW81 with D81
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at B.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 150000
[board_modifier.py:611]: Routing pad 'SW81:2' at (233521250, 137795000) with pad 'D81:2' at (236061250, 144255000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (B.Cu): [(233521250, 137795000), (233521250, 141715000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (B.Cu): [(233521250, 141715000), (236061250, 144255000)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[board_modifier.py:455]: Adding track segment (B.Cu): [(233521250, 137795000), (236061250, 140335000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (B.Cu): [(236061250, 140335000), (236061250, 144255000)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[key_placer.py:424]: Routing SW80 with D80
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at B.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 150000
[board_modifier.py:611]: Routing pad 'SW80:2' at (162083750, 137795000) with pad 'D80:2' at (164623750, 144255000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (B.Cu): [(162083750, 137795000), (162083750, 141715000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (B.Cu): [(162083750, 141715000), (164623750, 144255000)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[board_modifier.py:455]: Adding track segment (B.Cu): [(162083750, 137795000), (164623750, 140335000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (B.Cu): [(164623750, 140335000), (164623750, 144255000)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[key_placer.py:424]: Routing SW79 with D79
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at B.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 150000
[board_modifier.py:611]: Routing pad 'SW79:2' at (90646250, 137795000) with pad 'D79:2' at (93186250, 144255000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (B.Cu): [(90646250, 137795000), (90646250, 141715000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (B.Cu): [(90646250, 141715000), (93186250, 144255000)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[board_modifier.py:455]: Adding track segment (B.Cu): [(90646250, 137795000), (93186250, 140335000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (B.Cu): [(93186250, 140335000), (93186250, 144255000)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[key_placer.py:424]: Routing SW78 with D78
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at B.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 150000
[board_modifier.py:611]: Routing pad 'SW78:2' at (66833750, 137795000) with pad 'D78:2' at (69373750, 144255000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (B.Cu): [(66833750, 137795000), (66833750, 141715000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (B.Cu): [(66833750, 141715000), (69373750, 144255000)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[board_modifier.py:455]: Adding track segment (B.Cu): [(66833750, 137795000), (69373750, 140335000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (B.Cu): [(69373750, 140335000), (69373750, 144255000)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[key_placer.py:424]: Routing SW77 with D77
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at B.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 150000
[board_modifier.py:611]: Routing pad 'SW77:2' at (43021250, 137795000) with pad 'D77:2' at (45561250, 144255000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (B.Cu): [(43021250, 137795000), (43021250, 141715000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (B.Cu): [(43021250, 141715000), (45561250, 144255000)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[board_modifier.py:455]: Adding track segment (B.Cu): [(43021250, 137795000), (45561250, 140335000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (B.Cu): [(45561250, 140335000), (45561250, 144255000)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[key_placer.py:424]: Routing SW76 with D76
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at B.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 150000
[board_modifier.py:611]: Routing pad 'SW76:2' at (350202500, 118745000) with pad 'D76:2' at (352742500, 125205000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (B.Cu): [(350202500, 118745000), (350202500, 122665000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (B.Cu): [(350202500, 122665000), (352742500, 125205000)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[board_modifier.py:455]: Adding track segment (B.Cu): [(350202500, 118745000), (352742500, 121285000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (B.Cu): [(352742500, 121285000), (352742500, 125205000)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[key_placer.py:424]: Routing SW75 with D75
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at B.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 150000
[board_modifier.py:611]: Routing pad 'SW75:2' at (290671250, 118745000) with pad 'D75:2' at (293211250, 125205000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (B.Cu): [(290671250, 118745000), (290671250, 122665000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (B.Cu): [(290671250, 122665000), (293211250, 125205000)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[board_modifier.py:455]: Adding track segment (B.Cu): [(290671250, 118745000), (293211250, 121285000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (B.Cu): [(293211250, 121285000), (293211250, 125205000)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[key_placer.py:424]: Routing SW74 with D74
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at B.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 150000
[board_modifier.py:611]: Routing pad 'SW74:2' at (254952500, 118745000) with pad 'D74:2' at (257492500, 125205000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (B.Cu): [(254952500, 118745000), (254952500, 122665000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (B.Cu): [(254952500, 122665000), (257492500, 125205000)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[board_modifier.py:455]: Adding track segment (B.Cu): [(254952500, 118745000), (257492500, 121285000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (B.Cu): [(257492500, 121285000), (257492500, 125205000)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[key_placer.py:424]: Routing SW73 with D73
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at B.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 150000
[board_modifier.py:611]: Routing pad 'SW73:2' at (235902500, 118745000) with pad 'D73:2' at (238442500, 125205000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (B.Cu): [(235902500, 118745000), (235902500, 122665000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (B.Cu): [(235902500, 122665000), (238442500, 125205000)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[board_modifier.py:455]: Adding track segment (B.Cu): [(235902500, 118745000), (238442500, 121285000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (B.Cu): [(238442500, 121285000), (238442500, 125205000)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[key_placer.py:424]: Routing SW72 with D72
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at B.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 150000
[board_modifier.py:611]: Routing pad 'SW72:2' at (216852500, 118745000) with pad 'D72:2' at (219392500, 125205000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (B.Cu): [(216852500, 118745000), (216852500, 122665000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (B.Cu): [(216852500, 122665000), (219392500, 125205000)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[board_modifier.py:455]: Adding track segment (B.Cu): [(216852500, 118745000), (219392500, 121285000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (B.Cu): [(219392500, 121285000), (219392500, 125205000)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[key_placer.py:424]: Routing SW71 with D71
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at B.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 150000
[board_modifier.py:611]: Routing pad 'SW71:2' at (197802500, 118745000) with pad 'D71:2' at (200342500, 125205000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (B.Cu): [(197802500, 118745000), (197802500, 122665000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (B.Cu): [(197802500, 122665000), (200342500, 125205000)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[board_modifier.py:455]: Adding track segment (B.Cu): [(197802500, 118745000), (200342500, 121285000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (B.Cu): [(200342500, 121285000), (200342500, 125205000)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[key_placer.py:424]: Routing SW70 with D70
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at B.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 150000
[board_modifier.py:611]: Routing pad 'SW70:2' at (178752500, 118745000) with pad 'D70:2' at (181292500, 125205000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (B.Cu): [(178752500, 118745000), (178752500, 122665000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (B.Cu): [(178752500, 122665000), (181292500, 125205000)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[board_modifier.py:455]: Adding track segment (B.Cu): [(178752500, 118745000), (181292500, 121285000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (B.Cu): [(181292500, 121285000), (181292500, 125205000)]
[board_modifier.py:465]: Could not add track segment due to detected collision
